len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
113.0;17.0;60.645405333333336;59.71569133333333;342.6;78.98946467473677;-5.916353627249272;85.0;;78.4;3.8405982318484835;;0.1048583984375;0.998046875;0.157958984375;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.0;8.8;10.5;7.7;3.866773506236919;4.468224330947546;-1.5138073610190688;8.2;8.2;10.73;7.4;point_30%;8.2;7.4;1;0;0;0;-;0.0;0;0;up;0.0;0.0;3.866773506236919;up;2;0.01;8.821875461087807;1
118.0;17.0;60.64536666666667;59.715695833333335;342.6;80.1664129917796;-5.214598280157928;99.0;;78.4;4.311425825958466;;0.0975341796875;1.0484619140625;-0.1279296875;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;8.9;8.5;7.9;7.7;3.1633079727603346;4.230314979654314;-1.5686833370412967;8.2;8.2;10.73;7.4;point_30%;8.2;7.4;1;0;0;0;-;0.0;0;0;up;0.0;0.0;3.1633079727603346;up;2;4.126632269493781;9.77248616098962;1
122.0;15.0;60.645328;59.715696;342.9;82.07281407914815;-7.354041146867765;99.0;;78.4;4.304436138210893;;0.1209716796875;0.9354248046875;-0.0076904296875;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;8.9;8.3;6.4;6.7;2.544681359006031;3.8370237132262166;-1.5281947314486817;8.2;8.2;10.73;7.4;point_30%;8.2;7.4;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.544681359006031;up;2;0.01;9.77248616098962;1
126.0;15.0;60.64528966666666;59.71569933333333;342.7;78.57645780469996;-0.7397313538365404;93.0;;78.4;4.271194700180969;;0.0152587890625;1.0887451171875;0.2088623046875;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;8.6;8.3;11.4;6.7;2.462102923750739;3.952955977783885;-1.4945990903320303;8.2;8.2;10.73;7.4;point_30%;8.2;7.4;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.462102923750739;up;2;0.01;10.402969139117983;1
131.0;15.0;60.645249;59.715705666666665;343.1;88.26043269298238;-0.8468336714889819;97.0;;78.4;4.540243256494596;;0.0234375;1.2003173828125;0.0;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;8.8;10.7;11.4;8.9;2.0404403745318436;4.285227599334299;-1.4997556620765229;8.2;11.889999999999999;10.73;7.4;point_30%;8.2;7.4;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.0404403745318436;up;2;0.01;9.973980721010026;1
135.0;15.0;60.64520766666666;59.71571166666666;343.0;79.69358902139675;1.5742979455369326;102.0;;78.4;4.612918806503486;;-0.031005859375;1.1019287109375;0.19873046875;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;10.0;10.7;5.5;8.9;2.3548394401216357;5.278037251311518;-1.4956612843783663;8.2;11.889999999999999;10.73;7.4;point_30%;8.2;7.4;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.3548394401216357;up;2;0.01;9.485060097431102;1
140.0;17.0;60.64516316666667;59.7157185;343.6;77.59940689919823;-0.8826316466859423;90.0;;78.4;4.967816949980644;;0.0078125;1.156494140625;-0.0299072265625;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.3;7.0;5.5;8.9;2.4171260873206917;4.916749932145303;-1.4415831086079516;8.2;8.2;10.73;7.4;point_30%;8.2;7.4;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.4171260873206917;up;2;0.01;10.749734777088584;1
145.0;17.0;60.64512166666667;59.7157295;344.3;79.16515460568183;-4.517471902978339;90.0;;78.4;4.658673701478342;;0.076171875;0.920654296875;0.1494140625;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;9.3;8.5;11.2;9.7;2.4641558527299927;5.4471284947006975;-1.4128464134278165;8.2;8.2;10.73;10.73;point_30%;8.2;7.4;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.4641558527299927;up;2;0.01;10.749734777088584;1
150.0;18.0;60.6450755;59.7157445;344.9;80.99139267342149;-1.435510184334422;101.0;;78.4;5.20411853391663;;0.0234375;1.1009521484375;0.15771484375;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;8.2;8.5;6.7;9.7;2.3638595108448763;5.786575492471731;-1.6359422634243748;8.2;8.2;10.73;10.73;point_30%;8.2;7.4;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.3638595108448763;up;2;0.01;9.578971583544282;1
155.0;18.0;60.64503166666667;59.71573866666667;344.9;80.90540837793156;-3.802574705804359;100.0;;78.4;4.889959764099565;;0.06640625;1.0286865234375;0.1412353515625;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;8.2;7.5;9.3;4.8;2.6089288146011085;5.61199607290544;-1.806663803340438;8.2;8.2;10.73;7.4;point_30%;8.2;7.4;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.6089288146011085;up;2;3.256681213920563;11.919268375484583;1
160.0;0.1;60.644988833333336;59.71571766666667;344.9;82.23510841778383;-3.060053957127116;93.0;;78.4;4.904048764496453;;0.0540771484375;1.0006103515625;0.0440673828125;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;8.6;7.9;11.2;4.8;2.668905141046653;6.53377775201375;-1.9006630954745383;8.2;8.2;10.73;7.4;point_30%;8.2;7.4;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.668905141046653;up;2;0.01;12.816417608047939;1
165.0;17.0;60.644946833333336;59.71568833333333;344.1;82.79693117014082;-2.6777044919970527;96.0;;78.4;4.941939587688649;;0.047607421875;1.0177001953125;0.1187744140625;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.9;8.6;11.2;6.3;3.033847624859493;6.2372127698378;-2.01065833529938;8.2;8.2;10.73;7.4;point_30%;8.2;7.4;1;0;0;0;-;0.0;0;0;up;0.0;0.0;3.033847624859493;up;2;0.01;12.415904557796441;1
169.0;17.0;60.64490933333333;59.71565233333333;343.9;79.12743468447589;-4.8958927323070345;98.0;;78.4;4.61373002778027;;0.0897216796875;1.0372314453125;0.172119140625;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.9;7.1;7.7;6.3;2.9005207523297685;5.803152255367828;-2.095593499330045;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.9005207523297685;up;2;0.01;12.162518750494472;1
174.0;17.0;60.6448725;59.71560883333333;344.1;80.95838784739985;-5.609832037842812;97.0;;78.4;4.737942385988542;;0.0947265625;0.944091796875;0.00634765625;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;8.8;7.1;7.7;6.8;3.3117916450530074;4.9153960101147245;-2.1817350851025368;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.3117916450530074;up;2;0.01;12.287905541736684;1
179.0;18.0;60.64483633333333;59.71555716666667;343.5;81.93036501123086;-3.0322180964493133;94.0;;78.4;4.915240452979554;;0.0496826171875;0.95751953125;0.0723876953125;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;8.2;8.5;9.3;6.4;3.690833047708178;2.8433333180673706;-2.203539633295942;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.690833047708178;up;2;0.01;12.680072739877216;1
185.0;20.0;60.64479566666667;59.71549633333333;343.8;82.19278279277663;-1.6103824357410683;93.0;;78.4;5.6138657548075415;;0.031982421875;1.1273193359375;0.151123046875;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.4;8.5;9.3;6.0;3.7778056168810905;2.0717568894668568;-2.3598352436983596;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.7778056168810905;up;2;0.01;12.816417608047939;1
191.0;22.0;60.64475916666667;59.71542133333333;344.0;86.00313020520372;-3.2636110394007147;96.0;;78.4;5.767307495898292;;0.059814453125;1.048583984375;-0.0380859375;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.4;8.5;8.8;6.0;3.694703825021058;2.7506934791994317;-2.452271398225599;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.694703825021058;up;2;0.01;12.415904557796441;1
196.0;22.0;60.64472583333333;59.71533883333333;342.4;78.4484279216706;-0.9705917029378316;94.0;;78.4;5.834324853974794;;0.0185546875;1.0706787109375;0.03759765625;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.4;8.5;8.8;6.4;3.641716626703757;2.004366461397797;-2.387991359611286;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.641716626703757;up;2;0.01;12.680072739877216;1
202.0;22.0;60.64469133333333;59.71526383333333;341.7;81.58196382026568;-3.48090493948769;92.0;;78.4;5.612680251491344;;0.0653076171875;1.0621337890625;0.077880859375;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.4;8.6;9.9;6.4;3.4099656957693534;2.0939942266268257;-2.45134207525882;8.2;8.2;10.73;7.4;point_30%;8.2;7.4;2;0;0;0;-;0.0;0;0;up;0.0;0.0;3.4099656957693534;up;2;2.87351616515687;15.086760004327845;1
214.0;21.0;60.64462116666667;59.7150905;342.0;84.27420952418126;-4.545452131419404;98.0;;78.4;12.267416713331983;;0.08984375;1.140380859375;-0.066162109375;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;7.9;10.9;8.9;6.7;3.4067533871340605;2.1253829198877243;-2.376894974718761;8.2;11.889999999999999;10.73;7.4;point_30%;8.2;7.4;2;0;0;0;-;0.0;0;0;up;0.0;0.0;3.4067533871340605;up;2;0.01;14.163080820389403;1
220.0;20.0;60.64458416666667;59.715011833333335;342.1;83.11771845119229;-6.880104744791286;101.0;;78.4;5.94940924824706;;0.12646484375;1.048095703125;-0.003173828125;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;10.7;10.9;9.7;6.3;3.4875000329485335;2.095226388143748;-2.2833919922420667;11.889999999999999;11.889999999999999;10.73;7.4;point_30%;8.2;7.4;2;0;0;0;-;0.0;1;0;up;0.0;0.0;3.4875000329485335;up;2;0.01;13.742395251466947;1
226.0;21.0;60.64454766666667;59.7149475;343.2;84.92901250037298;-0.9169806280401828;106.0;;78.4;5.369900433843374;;0.0242919921875;1.0133056640625;0.0740966796875;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;10.7;7.9;9.7;7.1;3.523760799417913;1.8847060205768578;-2.1976343045160025;11.889999999999999;8.2;10.73;7.4;point_30%;8.2;7.4;2;0;0;0;-;0.0;1;0;up;0.0;0.0;3.523760799417913;up;2;0.01;13.094169060360016;1
232.0;21.0;60.64450333333333;59.714882;343.0;84.07736174134124;-4.718781503051404;95.0;;78.4;6.093751116951992;;0.0875244140625;0.998291015625;-0.013671875;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;7.8;7.9;5.2;7.1;3.9227215200881704;1.4985328591500666;-2.1293278167553225;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;1;0;up;0.0;0.0;3.9227215200881704;up;2;0.01;14.610336004191177;1
238.0;22.0;60.64445783333333;59.714824;343.6;79.85153330237561;-4.135422443794925;90.0;;78.4;5.972779052921236;;0.077392578125;1.052001953125;0.15478515625;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.5;7.9;7.3;7.3;3.907851389544346;0.9453077494672654;-2.0058423671184578;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;1;0;up;0.0;0.0;3.907851389544346;up;2;0.01;15.422021337757352;1
244.0;24.0;60.64440333333334;59.714772333333336;343.7;82.6108764260209;-5.508347251558002;97.0;;78.4;6.690201897636153;;0.0943603515625;0.9749755859375;0.008056640625;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;7.8;9.4;9.3;7.3;4.168668574659077;1.6506955351675952;-1.9148878319064915;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.168668574659077;up;2;0.01;14.309091962867646;1
252.0;25.0;60.644342;59.7147275;343.7;80.75410149771031;-4.609375092072866;99.0;;78.4;7.252855836704066;;0.0899658203125;1.1124267578125;0.156982421875;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;8.9;9.4;9.3;7.5;4.527542174394239;2.565285412534893;-1.8827835036648994;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.527542174394239;up;2;0.01;14.020019397961228;1
259.0;26.0;60.644278666666665;59.71468583333333;343.8;80.67382832859633;-0.6615894031242766;93.0;;78.4;7.407969201216247;;0.010498046875;1.031982421875;0.1614990234375;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route1', '/home/pi/adviser/route2'];670;;;9.4;7.7;6.3;7.5;4.373619416274995;3.303239424231544;-1.8934244443844102;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;26.0;0.0;4.373619416274995;up;2;0.01;14.924536778474856;1
266.0;26.0;60.64421683333333;59.71464366666667;343.7;84.89715438018175;-4.655140162788423;93.0;;78.4;7.2578359730785875;;0.0828857421875;1.032470703125;-0.026123046875;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;9.4;8.2;7.8;7.5;4.151190562898499;4.575388376556868;-1.8974393992598095;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.151190562898499;up;2;0.01;14.924536778474856;1
273.0;26.0;60.64415533333333;59.71460116666667;343.6;77.17428842345356;-1.628181427334403;96.0;;78.4;7.228470692389307;;0.0379638671875;1.006103515625;-0.1484375;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.3;8.2;7.8;9.0;4.052496005462007;5.863374748201095;-1.8754009079092335;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.052496005462007;up;2;3.6444276573740115;20.34841440394135;1
281.0;25.0;60.644094;59.714561833333335;343.6;78.82743294369004;-6.32145600985816;95.0;;78.4;7.157187075869541;;0.10693359375;0.9141845703125;0.1527099609375;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.3;8.5;7.9;9.0;3.7665053969595474;6.728918035183777;-1.90161587769115;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.7665053969595474;up;2;0.01;20.562608239772313;1
288.0;25.0;60.644035;59.7145205;343.7;82.99258741053475;-5.788812947166012;93.0;;78.4;6.944516769936911;;0.1087646484375;1.0615234375;0.07373046875;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;9.3;8.9;7.9;5.3;3.3274857043108317;7.336095267596607;-1.928379527228738;8.2;8.2;7.4;7.4;-;8.2;7.4;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.3274857043108317;up;2;0.01;21.00481486858462;1
294.0;25.0;60.64397683333333;59.71447616666666;343.2;83.30961179211114;-4.234706684524324;91.0;;78.4;6.912435423277124;;0.0693359375;0.940673828125;0.0845947265625;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;8.2;8.9;10.5;5.2;2.946980429363395;7.622337746987622;-2.0067742483606072;8.2;8.2;10.73;7.4;point_60%;8.2;7.4;3;0;0;0;-;0.0;0;0;up;0.0;0.0;2.946980429363395;up;2;0.01;21.466459151410653;1
301.0;24.0;60.64392316666667;59.714425166666665;342.4;69.10287962160774;-2.1061187967104096;95.0;;78.4;6.59076246772859;;0.0401611328125;1.0908203125;0.4219970703125;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.7;7.1;10.5;4.8;2.61058333817961;8.08700243842695;-2.110736960454162;11.889999999999999;8.2;10.73;7.4;point_60%;8.2;7.4;3;0;0;0;-;0.0;0;0;up;0.0;0.0;2.61058333817961;up;2;0.01;20.562608239772313;1
308.0;25.0;60.64387;59.714360166666665;342.1;78.58622695916954;-0.4492765750076801;93.0;;78.4;6.90021478345255;;0.0135498046875;1.0474853515625;0.201171875;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.7;7.8;9.7;4.8;2.464116469127573;8.702712042565187;-2.198044602195878;11.889999999999999;8.2;10.73;7.4;point_60%;8.2;7.4;3;0;0;0;-;0.0;0;0;up;0.0;0.0;2.464116469127573;up;2;0.01;21.00481486858462;1
315.0;25.0;60.64381916666667;59.714285;341.5;74.43122359213746;-1.226604756909956;90.0;;78.4;6.989273056220956;;0.025390625;1.1422119140625;0.3189697265625;Груженный движется вперед;32;75131;130;;;;;744.0;20.0;740.0;15.0;760.0;33.0;740.0;30.0;708.0;25.0;748.0;29.0;/home/pi/adviser/route1;['/home/pi/adviser/route2', '/home/pi/adviser/route1'];670;;;10.8;7.8;12.5;3.3;1.755913606683186;8.880569405282436;-2.312365718453013;11.889999999999999;8.2;12.950000000000001;7.4;point_60%;8.2;7.4;3;0;0;0;-;0.0;0;0;up;0.0;0.0;1.755913606683186;up;2;0.01;21.704975364204106;1
